condition,trial,time_s,hand,base_frame,x_m,y_m,z_m,qx,qy,qz,qw
P1_cercana,3,1.705444,L_hand_base_link,world,0.07654728,0.35226611,-0.15126885,0.55384626,0.29464541,0.65707445,0.41796121
P1_cercana,3,1.725025,L_hand_base_link,world,0.07654728,0.35226611,-0.15126885,0.55384626,0.29464541,0.65707445,0.41796121
P1_cercana,3,1.745057,L_hand_base_link,world,0.07654728,0.35226611,-0.15126885,0.55384626,0.29464541,0.65707445,0.41796121
P1_cercana,3,1.765192,L_hand_base_link,world,0.07654728,0.35226611,-0.15126885,0.55384626,0.29464541,0.65707445,0.41796121
P1_cercana,3,1.785051,L_hand_base_link,world,0.07303285,0.33021785,-0.15798602,0.54353881,0.32461832,0.63718583,0.43952557
P1_cercana,3,1.805162,L_hand_base_link,world,0.07303285,0.33021785,-0.15798602,0.54353881,0.32461832,0.63718583,0.43952557
P1_cercana,3,1.825090,L_hand_base_link,world,0.07303285,0.33021785,-0.15798602,0.54353881,0.32461832,0.63718583,0.43952557
P1_cercana,3,1.844940,L_hand_base_link,world,0.07607342,0.30707538,-0.16111089,0.52488217,0.34776434,0.62149050,0.46616331
P1_cercana,3,1.865079,L_hand_base_link,world,0.07607342,0.30707538,-0.16111089,0.52488217,0.34776434,0.62149050,0.46616331
P1_cercana,3,1.885001,L_hand_base_link,world,0.07607342,0.30707538,-0.16111089,0.52488217,0.34776434,0.62149050,0.46616331
P1_cercana,3,1.905121,L_hand_base_link,world,0.07607342,0.30707538,-0.16111089,0.52488217,0.34776434,0.62149050,0.46616331
P1_cercana,3,1.925168,L_hand_base_link,world,0.08493441,0.28440187,-0.16058962,0.49950991,0.36341089,0.61034695,0.49588201
P1_cercana,3,1.945072,L_hand_base_link,world,0.08493441,0.28440187,-0.16058962,0.49950991,0.36341089,0.61034695,0.49588201
P1_cercana,3,1.965113,L_hand_base_link,world,0.08493441,0.28440187,-0.16058962,0.49950991,0.36341089,0.61034695,0.49588201
P1_cercana,3,1.984967,L_hand_base_link,world,0.09858385,0.26335571,-0.15651613,0.46899605,0.37146381,0.60366400,0.52692231
P1_cercana,3,2.005041,L_hand_base_link,world,0.09858385,0.26335571,-0.15651613,0.46899605,0.37146381,0.60366400,0.52692231
P1_cercana,3,2.025224,L_hand_base_link,world,0.09858385,0.26335571,-0.15651613,0.46899605,0.37146381,0.60366400,0.52692231
P1_cercana,3,2.045021,L_hand_base_link,world,0.09858385,0.26335571,-0.15651613,0.46899605,0.37146381,0.60366400,0.52692231
P1_cercana,3,2.065017,L_hand_base_link,world,0.11587202,0.24474343,-0.14909044,0.43478143,0.37219195,0.60108841,0.55779116
P1_cercana,3,2.085083,L_hand_base_link,world,0.11587202,0.24474343,-0.14909044,0.43478143,0.37219195,0.60108841,0.55779116
P1_cercana,3,2.105121,L_hand_base_link,world,0.11587202,0.24474343,-0.14909044,0.43478143,0.37219195,0.60108841,0.55779116
P1_cercana,3,2.124940,L_hand_base_link,world,0.13562710,0.22906670,-0.13861201,0.39817265,0.36613003,0.60210618,0.58726101
P1_cercana,3,2.145102,L_hand_base_link,world,0.13562710,0.22906670,-0.13861201,0.39817265,0.36613003,0.60210618,0.58726101
P1_cercana,3,2.165086,L_hand_base_link,world,0.13562710,0.22906670,-0.13861201,0.39817265,0.36613003,0.60210618,0.58726101
P1_cercana,3,2.185084,L_hand_base_link,world,0.13562710,0.22906670,-0.13861201,0.39817265,0.36613003,0.60210618,0.58726101
P1_cercana,3,2.205034,L_hand_base_link,world,0.15673983,0.21655128,-0.12546577,0.36031783,0.35401322,0.60611055,0.61439051
P1_cercana,3,2.225043,L_hand_base_link,world,0.15673983,0.21655128,-0.12546577,0.36031783,0.35401322,0.60611055,0.61439051
P1_cercana,3,2.245208,L_hand_base_link,world,0.15673983,0.21655128,-0.12546577,0.36031783,0.35401322,0.60611055,0.61439051
P1_cercana,3,2.264968,L_hand_base_link,world,0.17823860,0.20718872,-0.11008994,0.32217264,0.33669719,0.61246603,0.63853360
P1_cercana,3,2.285127,L_hand_base_link,world,0.17823860,0.20718872,-0.11008994,0.32217264,0.33669719,0.61246603,0.63853360
P1_cercana,3,2.305078,L_hand_base_link,world,0.17823860,0.20718872,-0.11008994,0.32217264,0.33669719,0.61246603,0.63853360
P1_cercana,3,2.325112,L_hand_base_link,world,0.17823860,0.20718872,-0.11008994,0.32217264,0.33669719,0.61246603,0.63853360
P1_cercana,3,2.345237,L_hand_base_link,world,0.19926720,0.20081252,-0.09299630,0.28460775,0.31515074,0.62053453,0.65925363
P1_cercana,3,2.365157,L_hand_base_link,world,0.19926720,0.20081252,-0.09299630,0.28460775,0.31515074,0.62053453,0.65925363
P1_cercana,3,2.385061,L_hand_base_link,world,0.19926720,0.20081252,-0.09299630,0.28460775,0.31515074,0.62053453,0.65925363
P1_cercana,3,2.404960,L_hand_base_link,world,0.21921338,0.19710865,-0.07466134,0.24821894,0.29030484,0.62974561,0.67641032
P1_cercana,3,2.425110,L_hand_base_link,world,0.21921338,0.19710865,-0.07466134,0.24821894,0.29030484,0.62974561,0.67641032
P1_cercana,3,2.445095,L_hand_base_link,world,0.21921338,0.19710865,-0.07466134,0.24821894,0.29030484,0.62974561,0.67641032
P1_cercana,3,2.465114,L_hand_base_link,world,0.21921338,0.19710865,-0.07466134,0.24821894,0.29030484,0.62974561,0.67641032
P1_cercana,3,2.485026,L_hand_base_link,world,0.23759871,0.19570320,-0.05558886,0.21353656,0.26311465,0.63957960,0.69000779
P1_cercana,3,2.505245,L_hand_base_link,world,0.23759871,0.19570320,-0.05558886,0.21353656,0.26311465,0.63957960,0.69000779
P1_cercana,3,2.525065,L_hand_base_link,world,0.23759871,0.19570320,-0.05558886,0.21353656,0.26311465,0.63957960,0.69000779
P1_cercana,3,2.544951,L_hand_base_link,world,0.25412262,0.19618219,-0.03624916,0.18094222,0.23447846,0.64959826,0.70021559
P1_cercana,3,2.565207,L_hand_base_link,world,0.25412262,0.19618219,-0.03624916,0.18094222,0.23447846,0.64959826,0.70021559
P1_cercana,3,2.585112,L_hand_base_link,world,0.25412262,0.19618219,-0.03624916,0.18094222,0.23447846,0.64959826,0.70021559
P1_cercana,3,2.605227,L_hand_base_link,world,0.25412262,0.19618219,-0.03624916,0.18094222,0.23447846,0.64959826,0.70021559
P1_cercana,3,2.625000,L_hand_base_link,world,0.26862987,0.19812727,-0.01707571,0.15070876,0.20522993,0.65944382,0.70731986
P1_cercana,3,2.645086,L_hand_base_link,world,0.26862987,0.19812727,-0.01707571,0.15070876,0.20522993,0.65944382,0.70731986
P1_cercana,3,2.665243,L_hand_base_link,world,0.26862987,0.19812727,-0.01707571,0.15070876,0.20522993,0.65944382,0.70731986
P1_cercana,3,2.684968,L_hand_base_link,world,0.28109235,0.20114040,0.00155316,0.12300387,0.17611102,0.66884175,0.71169211
P1_cercana,3,2.705065,L_hand_base_link,world,0.28109235,0.20114040,0.00155316,0.12300387,0.17611102,0.66884175,0.71169211
P1_cercana,3,2.725207,L_hand_base_link,world,0.28109235,0.20114040,0.00155316,0.12300387,0.17611102,0.66884175,0.71169211
P1_cercana,3,2.745029,L_hand_base_link,world,0.28109235,0.20114040,0.00155316,0.12300387,0.17611102,0.66884175,0.71169211
P1_cercana,3,2.765051,L_hand_base_link,world,0.29156971,0.20485716,0.01930067,0.09793517,0.14779370,0.67758533,0.71375335
P1_cercana,3,2.785067,L_hand_base_link,world,0.29156971,0.20485716,0.01930067,0.09793517,0.14779370,0.67758533,0.71375335
P1_cercana,3,2.805040,L_hand_base_link,world,0.29156971,0.20485716,0.01930067,0.09793517,0.14779370,0.67758533,0.71375335
P1_cercana,3,2.824981,L_hand_base_link,world,0.30020402,0.20896233,0.03590636,0.07551809,0.12082491,0.68554353,0.71395268
P1_cercana,3,2.844984,L_hand_base_link,world,0.30020402,0.20896233,0.03590636,0.07551809,0.12082491,0.68554353,0.71395268
P1_cercana,3,2.865112,L_hand_base_link,world,0.30020402,0.20896233,0.03590636,0.07551809,0.12082491,0.68554353,0.71395268
P1_cercana,3,2.885058,L_hand_base_link,world,0.30020402,0.20896233,0.03590636,0.07551809,0.12082491,0.68554353,0.71395268
P1_cercana,3,2.904956,L_hand_base_link,world,0.30716966,0.21318418,0.05113944,0.05575361,0.09570036,0.69262872,0.71274008
P1_cercana,3,2.925108,L_hand_base_link,world,0.30716966,0.21318418,0.05113944,0.05575361,0.09570036,0.69262872,0.71274008
P1_cercana,3,2.945057,L_hand_base_link,world,0.30716966,0.21318418,0.05113944,0.05575361,0.09570036,0.69262872,0.71274008
P1_cercana,3,2.964938,L_hand_base_link,world,0.31267042,0.21730009,0.06482414,0.03859942,0.07282267,0.69880048,0.71055249
P1_cercana,3,2.985201,L_hand_base_link,world,0.31267042,0.21730009,0.06482414,0.03859942,0.07282267,0.69880048,0.71055249
P1_cercana,3,3.005042,L_hand_base_link,world,0.31267042,0.21730009,0.06482414,0.03859942,0.07282267,0.69880048,0.71055249
P1_cercana,3,3.025102,L_hand_base_link,world,0.31267042,0.21730009,0.06482414,0.03859942,0.07282267,0.69880048,0.71055249
P1_cercana,3,3.045199,L_hand_base_link,world,0.31692237,0.22113710,0.07684193,0.02397398,0.05249397,0.70405768,0.70779405
P1_cercana,3,3.065037,L_hand_base_link,world,0.31692237,0.22113710,0.07684193,0.02397398,0.05249397,0.70405768,0.70779405
P1_cercana,3,3.085091,L_hand_base_link,world,0.31692237,0.22113710,0.07684193,0.02397398,0.05249397,0.70405768,0.70779405
P1_cercana,3,3.104990,L_hand_base_link,world,0.32012356,0.22455266,0.08707995,0.01182176,0.03500021,0.70840855,0.70483512
P1_cercana,3,3.125127,L_hand_base_link,world,0.32012356,0.22455266,0.08707995,0.01182176,0.03500021,0.70840855,0.70483512
P1_cercana,3,3.145287,L_hand_base_link,world,0.32012356,0.22455266,0.08707995,0.01182176,0.03500021,0.70840855,0.70483512
P1_cercana,3,3.165044,L_hand_base_link,world,0.32012356,0.22455266,0.08707995,0.01182176,0.03500021,0.70840855,0.70483512
P1_cercana,3,3.185043,L_hand_base_link,world,0.32246250,0.22744556,0.09547694,0.00205719,0.02053068,0.71188473,0.70199315
P1_cercana,3,3.205114,L_hand_base_link,world,0.32246250,0.22744556,0.09547694,0.00205719,0.02053068,0.71188473,0.70199315
P1_cercana,3,3.225013,L_hand_base_link,world,0.32246250,0.22744556,0.09547694,0.00205719,0.02053068,0.71188473,0.70199315
P1_cercana,3,3.244943,L_hand_base_link,world,0.32409996,0.22974209,0.10199083,-0.00539588,0.00922987,0.71452167,0.69953161
P1_cercana,3,3.265114,L_hand_base_link,world,0.32409996,0.22974209,0.10199083,-0.00539588,0.00922987,0.71452167,0.69953161
P1_cercana,3,3.285029,L_hand_base_link,world,0.32409996,0.22974209,0.10199083,-0.00539588,0.00922987,0.71452167,0.69953161
P1_cercana,3,3.305281,L_hand_base_link,world,0.32409996,0.22974209,0.10199083,-0.00539588,0.00922987,0.71452167,0.69953161
P1_cercana,3,3.325002,L_hand_base_link,world,0.32516189,0.23138720,0.10658387,-0.01058869,0.00122109,0.71634867,0.69766107
P1_cercana,3,3.345112,L_hand_base_link,world,0.32516189,0.23138720,0.10658387,-0.01058869,0.00122109,0.71634867,0.69766107
P1_cercana,3,3.365266,L_hand_base_link,world,0.32516189,0.23138720,0.10658387,-0.01058869,0.00122109,0.71634867,0.69766107
P1_cercana,3,3.384965,L_hand_base_link,world,0.32574152,0.23234862,0.10924212,-0.01357083,-0.00342945,0.71739357,0.69652749
P1_cercana,3,3.405071,L_hand_base_link,world,0.32574152,0.23234862,0.10924212,-0.01357083,-0.00342945,0.71739357,0.69652749
P1_cercana,3,3.425078,L_hand_base_link,world,0.32574152,0.23234862,0.10924212,-0.01357083,-0.00342945,0.71739357,0.69652749
P1_cercana,3,3.445065,L_hand_base_link,world,0.32574152,0.23234862,0.10924212,-0.01357083,-0.00342945,0.71739357,0.69652749
P1_cercana,3,3.465155,L_hand_base_link,world,0.32589657,0.23261441,0.10997379,-0.01438869,-0.00471148,0.71767954,0.69620891
P2_intermedia,1,0.019875,L_hand_base_link,world,0.28802520,0.20951402,0.09497817,0.00006085,-0.00005606,0.70708884,0.70712471
P2_intermedia,1,0.039919,L_hand_base_link,world,0.28802520,0.20951402,0.09497817,0.00006085,-0.00005606,0.70708884,0.70712471
P2_intermedia,1,0.059852,L_hand_base_link,world,0.28802520,0.20951402,0.09497817,0.00006085,-0.00005606,0.70708884,0.70712471
P2_intermedia,1,0.079886,L_hand_base_link,world,0.28816949,0.20959636,0.09503576,0.00002076,-0.00006900,0.70706944,0.70714411
P2_intermedia,1,0.099947,L_hand_base_link,world,0.28816949,0.20959636,0.09503576,0.00002076,-0.00006900,0.70706944,0.70714411
P2_intermedia,1,0.120050,L_hand_base_link,world,0.28816949,0.20959636,0.09503576,0.00002076,-0.00006900,0.70706944,0.70714411
P2_intermedia,1,0.139758,L_hand_base_link,world,0.28941484,0.21030955,0.09553527,-0.00031418,-0.00017819,0.70690485,0.70730856
P2_intermedia,1,0.159860,L_hand_base_link,world,0.28941484,0.21030955,0.09553527,-0.00031418,-0.00017819,0.70690485,0.70730856
P2_intermedia,1,0.180014,L_hand_base_link,world,0.28941484,0.21030955,0.09553527,-0.00031418,-0.00017819,0.70690485,0.70730856
P2_intermedia,1,0.199888,L_hand_base_link,world,0.28941484,0.21030955,0.09553527,-0.00031418,-0.00017819,0.70690485,0.70730856
P2_intermedia,1,0.219840,L_hand_base_link,world,0.29174116,0.21165407,0.09648032,-0.00088654,-0.00037035,0.70661149,0.70760108
P2_intermedia,1,0.239877,L_hand_base_link,world,0.29174116,0.21165407,0.09648032,-0.00088654,-0.00037035,0.70661149,0.70760108
P2_intermedia,1,0.259901,L_hand_base_link,world,0.29174116,0.21165407,0.09648032,-0.00088654,-0.00037035,0.70661149,0.70760108
P2_intermedia,1,0.279747,L_hand_base_link,world,0.29517909,0.21367136,0.09790610,-0.00160497,-0.00062772,0.70621367,0.70799667
P2_intermedia,1,0.299859,L_hand_base_link,world,0.29517909,0.21367136,0.09790610,-0.00160497,-0.00062772,0.70621367,0.70799667
P2_intermedia,1,0.319897,L_hand_base_link,world,0.29517909,0.21367136,0.09790610,-0.00160497,-0.00062772,0.70621367,0.70799667
P2_intermedia,1,0.339969,L_hand_base_link,world,0.29517909,0.21367136,0.09790610,-0.00160497,-0.00062772,0.70621367,0.70799667
P2_intermedia,1,0.359851,L_hand_base_link,world,0.29971656,0.21639192,0.09984289,-0.00231984,-0.00092271,0.70575953,0.70844707
P2_intermedia,1,0.379928,L_hand_base_link,world,0.29971656,0.21639192,0.09984289,-0.00231984,-0.00092271,0.70575953,0.70844707
P2_intermedia,1,0.399859,L_hand_base_link,world,0.29971656,0.21639192,0.09984289,-0.00231984,-0.00092271,0.70575953,0.70844707
P2_intermedia,1,0.419736,L_hand_base_link,world,0.30532751,0.21985348,0.10232853,-0.00283570,-0.00122541,0.70532141,0.70888093
P2_intermedia,1,0.439859,L_hand_base_link,world,0.30532751,0.21985348,0.10232853,-0.00283570,-0.00122541,0.70532141,0.70888093
P2_intermedia,1,0.459856,L_hand_base_link,world,0.30532751,0.21985348,0.10232853,-0.00283570,-0.00122541,0.70532141,0.70888093
P2_intermedia,1,0.479853,L_hand_base_link,world,0.30532751,0.21985348,0.10232853,-0.00283570,-0.00122541,0.70532141,0.70888093
P2_intermedia,1,0.500029,L_hand_base_link,world,0.31198949,0.22411440,0.10541790,-0.00291862,-0.00151011,0.70499976,0.70919993
P2_intermedia,1,0.519862,L_hand_base_link,world,0.31198949,0.22411440,0.10541790,-0.00291862,-0.00151011,0.70499976,0.70919993
P2_intermedia,1,0.539913,L_hand_base_link,world,0.31198949,0.22411440,0.10541790,-0.00291862,-0.00151011,0.70499976,0.70919993
P2_intermedia,1,0.559734,L_hand_base_link,world,0.31968341,0.22925850,0.10918702,-0.00229877,-0.00176102,0.70493117,0.70926981
P2_intermedia,1,0.579858,L_hand_base_link,world,0.31968341,0.22925850,0.10918702,-0.00229877,-0.00176102,0.70493117,0.70926981
P2_intermedia,1,0.600047,L_hand_base_link,world,0.31968341,0.22925850,0.10918702,-0.00229877,-0.00176102,0.70493117,0.70926981
P2_intermedia,1,0.619844,L_hand_base_link,world,0.31968341,0.22925850,0.10918702,-0.00229877,-0.00176102,0.70493117,0.70926981
P2_intermedia,1,0.639874,L_hand_base_link,world,0.32791282,0.23505356,0.11347981,-0.00078834,-0.00196734,0.70526469,0.70894092
P2_intermedia,1,0.660005,L_hand_base_link,world,0.32791282,0.23505356,0.11347981,-0.00078834,-0.00196734,0.70526469,0.70894092
P2_intermedia,1,0.679876,L_hand_base_link,world,0.32791282,0.23505356,0.11347981,-0.00078834,-0.00196734,0.70526469,0.70894092
P2_intermedia,1,0.699743,L_hand_base_link,world,0.33514154,0.24042108,0.11749666,0.00125833,-0.00212171,0.70594751,0.70825986
P2_intermedia,1,0.719860,L_hand_base_link,world,0.33514154,0.24042108,0.11749666,0.00125833,-0.00212171,0.70594751,0.70825986
P2_intermedia,1,0.739871,L_hand_base_link,world,0.33514154,0.24042108,0.11749666,0.00125833,-0.00212171,0.70594751,0.70825986
P2_intermedia,1,0.760010,L_hand_base_link,world,0.33514154,0.24042108,0.11749666,0.00125833,-0.00212171,0.70594751,0.70825986
P2_intermedia,1,0.779805,L_hand_base_link,world,0.34123336,0.24516636,0.12107883,0.00350342,-0.00224952,0.70683629,0.70736491
P2_intermedia,1,0.799852,L_hand_base_link,world,0.34123336,0.24516636,0.12107883,0.00350342,-0.00224952,0.70683629,0.70736491
P2_intermedia,1,0.820107,L_hand_base_link,world,0.34123336,0.24516636,0.12107883,0.00350342,-0.00224952,0.70683629,0.70736491
P2_intermedia,1,0.839952,L_hand_base_link,world,0.34622063,0.24921576,0.12415802,0.00569413,-0.00236236,0.70779566,0.70639033
P2_intermedia,1,0.859859,L_hand_base_link,world,0.34622063,0.24921576,0.12415802,0.00569413,-0.00236236,0.70779566,0.70639033
P2_intermedia,1,0.879873,L_hand_base_link,world,0.34622063,0.24921576,0.12415802,0.00569413,-0.00236236,0.70779566,0.70639033
P2_intermedia,1,0.899934,L_hand_base_link,world,0.34622063,0.24921576,0.12415802,0.00569413,-0.00236236,0.70779566,0.70639033
P2_intermedia,1,0.919994,L_hand_base_link,world,0.35013418,0.25250475,0.12667393,0.00763472,-0.00246101,0.70870456,0.70545978
P2_intermedia,1,0.939866,L_hand_base_link,world,0.35013418,0.25250475,0.12667393,0.00763472,-0.00246101,0.70870456,0.70545978
P2_intermedia,1,0.959857,L_hand_base_link,world,0.35013418,0.25250475,0.12667393,0.00763472,-0.00246101,0.70870456,0.70545978
P2_intermedia,1,0.980171,L_hand_base_link,world,0.35300507,0.25498344,0.12857880,0.00918183,-0.00254117,0.70946320,0.70467809
P2_intermedia,1,0.999955,L_hand_base_link,world,0.35300507,0.25498344,0.12857880,0.00918183,-0.00254117,0.70946320,0.70467809
P2_intermedia,1,1.020025,L_hand_base_link,world,0.35300507,0.25498344,0.12857880,0.00918183,-0.00254117,0.70946320,0.70467809
P2_intermedia,1,1.039873,L_hand_base_link,world,0.35300507,0.25498344,0.12857880,0.00918183,-0.00254117,0.70946320,0.70467809
P2_intermedia,1,1.059851,L_hand_base_link,world,0.35485257,0.25660937,0.12983244,0.01023264,-0.00259694,0.70999411,0.70412848
P2_intermedia,1,1.079997,L_hand_base_link,world,0.35485257,0.25660937,0.12983244,0.01023264,-0.00259694,0.70999411,0.70412848
P2_intermedia,1,1.099856,L_hand_base_link,world,0.35485257,0.25660937,0.12983244,0.01023264,-0.00259694,0.70999411,0.70412848
P2_intermedia,1,1.119731,L_hand_base_link,world,0.35569287,0.25735711,0.13041006,0.01072486,-0.00262350,0.71024692,0.70386605
P2_intermedia,1,1.139970,L_hand_base_link,world,0.35569287,0.25735711,0.13041006,0.01072486,-0.00262350,0.71024692,0.70386605
P2_intermedia,1,1.159817,L_hand_base_link,world,0.35569287,0.25735711,0.13041006,0.01072486,-0.00262350,0.71024692,0.70386605
P2_intermedia,1,1.179869,L_hand_base_link,world,0.35569287,0.25735711,0.13041006,0.01072486,-0.00262350,0.71024692,0.70386605
P2_intermedia,2,0.014035,L_hand_base_link,world,0.28802861,0.20950875,0.09498971,-0.00001286,-0.00002442,0.70707310,0.70714046
P2_intermedia,2,0.034204,L_hand_base_link,world,0.28802861,0.20950875,0.09498971,-0.00001286,-0.00002442,0.70707310,0.70714046
P2_intermedia,2,0.054116,L_hand_base_link,world,0.28802861,0.20950875,0.09498971,-0.00001286,-0.00002442,0.70707310,0.70714046
P2_intermedia,2,0.074194,L_hand_base_link,world,0.28802861,0.20950875,0.09498971,-0.00001286,-0.00002442,0.70707310,0.70714046
P2_intermedia,2,0.094127,L_hand_base_link,world,0.28849441,0.20975107,0.09516529,-0.00021749,-0.00010502,0.70692483,0.70728864
P2_intermedia,2,0.114224,L_hand_base_link,world,0.28849441,0.20975107,0.09516529,-0.00021749,-0.00010502,0.70692483,0.70728864
P2_intermedia,2,0.134153,L_hand_base_link,world,0.28849441,0.20975107,0.09516529,-0.00021749,-0.00010502,0.70692483,0.70728864
P2_intermedia,2,0.154046,L_hand_base_link,world,0.29036270,0.21072751,0.09587761,-0.00102391,-0.00042601,0.70633665,0.70787521
P2_intermedia,2,0.174152,L_hand_base_link,world,0.29036270,0.21072751,0.09587761,-0.00102391,-0.00042601,0.70633665,0.70787521
P2_intermedia,2,0.194195,L_hand_base_link,world,0.29036270,0.21072751,0.09587761,-0.00102391,-0.00042601,0.70633665,0.70787521
P2_intermedia,2,0.214159,L_hand_base_link,world,0.29036270,0.21072751,0.09587761,-0.00102391,-0.00042601,0.70633665,0.70787521
P2_intermedia,2,0.234052,L_hand_base_link,world,0.29355488,0.21241284,0.09712496,-0.00234909,-0.00096629,0.70535629,0.70884840
P2_intermedia,2,0.254157,L_hand_base_link,world,0.29355488,0.21241284,0.09712496,-0.00234909,-0.00096629,0.70535629,0.70884840
P2_intermedia,2,0.274169,L_hand_base_link,world,0.29355488,0.21241284,0.09712496,-0.00234909,-0.00096629,0.70535629,0.70884840
P2_intermedia,2,0.294030,L_hand_base_link,world,0.29809464,0.21484732,0.09896579,-0.00412135,-0.00171812,0.70401760,0.71016849
P2_intermedia,2,0.314296,L_hand_base_link,world,0.29809464,0.21484732,0.09896579,-0.00412135,-0.00171812,0.70401760,0.71016849
P2_intermedia,2,0.334151,L_hand_base_link,world,0.29809464,0.21484732,0.09896579,-0.00412135,-0.00171812,0.70401760,0.71016849
P2_intermedia,2,0.354193,L_hand_base_link,world,0.29809464,0.21484732,0.09896579,-0.00412135,-0.00171812,0.70401760,0.71016849
P2_intermedia,2,0.374159,L_hand_base_link,world,0.30398210,0.21807247,0.10147316,-0.00622855,-0.00266713,0.70238356,0.71176641
P2_intermedia,2,0.394123,L_hand_base_link,world,0.30398210,0.21807247,0.10147316,-0.00622855,-0.00266713,0.70238356,0.71176641
P2_intermedia,2,0.414151,L_hand_base_link,world,0.30398210,0.21807247,0.10147316,-0.00622855,-0.00266713,0.70238356,0.71176641
P2_intermedia,2,0.434425,L_hand_base_link,world,0.31120958,0.22214085,0.10474310,-0.00853081,-0.00379754,0.70054498,0.71354715
P2_intermedia,2,0.454218,L_hand_base_link,world,0.31120958,0.22214085,0.10474310,-0.00853081,-0.00379754,0.70054498,0.71354715
P2_intermedia,2,0.474303,L_hand_base_link,world,0.31120958,0.22214085,0.10474310,-0.00853081,-0.00379754,0.70054498,0.71354715
P2_intermedia,2,0.494160,L_hand_base_link,world,0.31120958,0.22214085,0.10474310,-0.00853081,-0.00379754,0.70054498,0.71354715
P2_intermedia,2,0.514164,L_hand_base_link,world,0.31975840,0.22711647,0.10889639,-0.01086801,-0.00509453,0.69862533,0.71538702
P2_intermedia,2,0.534374,L_hand_base_link,world,0.31975840,0.22711647,0.10889639,-0.01086801,-0.00509453,0.69862533,0.71538702
P2_intermedia,2,0.554123,L_hand_base_link,world,0.31975840,0.22711647,0.10889639,-0.01086801,-0.00509453,0.69862533,0.71538702
P2_intermedia,2,0.574053,L_hand_base_link,world,0.32945579,0.23298891,0.11400393,-0.01304250,-0.00652639,0.69680833,0.71710910
P2_intermedia,2,0.594184,L_hand_base_link,world,0.32945579,0.23298891,0.11400393,-0.01304250,-0.00652639,0.69680833,0.71710910
P2_intermedia,2,0.614136,L_hand_base_link,world,0.32945579,0.23298891,0.11400393,-0.01304250,-0.00652639,0.69680833,0.71710910
P2_intermedia,2,0.634366,L_hand_base_link,world,0.32945579,0.23298891,0.11400393,-0.01304250,-0.00652639,0.69680833,0.71710910
P2_intermedia,2,0.654086,L_hand_base_link,world,0.33853873,0.23872562,0.11919545,-0.01465087,-0.00784222,0.69548115,0.71835216
P2_intermedia,2,0.674201,L_hand_base_link,world,0.33853873,0.23872562,0.11919545,-0.01465087,-0.00784222,0.69548115,0.71835216
P2_intermedia,2,0.694306,L_hand_base_link,world,0.33853873,0.23872562,0.11919545,-0.01465087,-0.00784222,0.69548115,0.71835216
P2_intermedia,2,0.714055,L_hand_base_link,world,0.34618404,0.24374504,0.12389227,-0.01570669,-0.00893929,0.69466514,0.71910621
P2_intermedia,2,0.734192,L_hand_base_link,world,0.34618404,0.24374504,0.12389227,-0.01570669,-0.00893929,0.69466514,0.71910621
P2_intermedia,2,0.754194,L_hand_base_link,world,0.34618404,0.24374504,0.12389227,-0.01570669,-0.00893929,0.69466514,0.71910621
P2_intermedia,2,0.774239,L_hand_base_link,world,0.34618404,0.24374504,0.12389227,-0.01570669,-0.00893929,0.69466514,0.71910621
P2_intermedia,2,0.794255,L_hand_base_link,world,0.35246288,0.24800689,0.12798779,-0.01638422,-0.00983780,0.69421335,0.71951553
P2_intermedia,2,0.814111,L_hand_base_link,world,0.35246288,0.24800689,0.12798779,-0.01638422,-0.00983780,0.69421335,0.71951553
P2_intermedia,2,0.834218,L_hand_base_link,world,0.35246288,0.24800689,0.12798779,-0.01638422,-0.00983780,0.69421335,0.71951553
P2_intermedia,2,0.855010,L_hand_base_link,world,0.35739837,0.25145067,0.13136645,-0.01680429,-0.01054479,0.69400332,0.71969842
P2_intermedia,2,0.874216,L_hand_base_link,world,0.35739837,0.25145067,0.13136645,-0.01680429,-0.01054479,0.69400332,0.71969842
P2_intermedia,2,0.894358,L_hand_base_link,world,0.35739837,0.25145067,0.13136645,-0.01680429,-0.01054479,0.69400332,0.71969842
P2_intermedia,2,0.914193,L_hand_base_link,world,0.35739837,0.25145067,0.13136645,-0.01680429,-0.01054479,0.69400332,0.71969842
P2_intermedia,2,0.934100,L_hand_base_link,world,0.36101079,0.25402622,0.13393251,-0.01705235,-0.01106362,0.69393371,0.71975192
P2_intermedia,2,0.954305,L_hand_base_link,world,0.36101079,0.25402622,0.13393251,-0.01705235,-0.01106362,0.69393371,0.71975192
P2_intermedia,2,0.974087,L_hand_base_link,world,0.36101079,0.25402622,0.13393251,-0.01705235,-0.01106362,0.69393371,0.71975192
P2_intermedia,2,0.994073,L_hand_base_link,world,0.36331988,0.25569780,0.13561546,-0.01718574,-0.01139615,0.69392754,0.71974951
P2_intermedia,2,1.014336,L_hand_base_link,world,0.36331988,0.25569780,0.13561546,-0.01718574,-0.01139615,0.69392754,0.71974951
P2_intermedia,2,1.034127,L_hand_base_link,world,0.36331988,0.25569780,0.13561546,-0.01718574,-0.01139615,0.69392754,0.71974951
P2_intermedia,2,1.054169,L_hand_base_link,world,0.36331988,0.25569780,0.13561546,-0.01718574,-0.01139615,0.69392754,0.71974951
P2_intermedia,2,1.074142,L_hand_base_link,world,0.36433958,0.25644240,0.13636950,-0.01723857,-0.01154327,0.69393450,0.71973918
